0.0, 0, -1
1.0, 1, -1
4.0, 2, -1
9.0, 3, -1
16.0, 4, -1
25.0, 5, -1
36.0, 6, -1
49.0, 7, -1
64.0, 8, -1
81.0, 9, -1
100.0, 10, -1
121.0, 11, -1
144.0, 12, -1
169.0, 13, -1
196.0, 14, -1
225.0, 15, -1
256.0, 16, -1
289.0, 17, -1
324.0, 18, -1
361.0, 19, -1
400.0, 20, -1
441.0, 21, -1
484.0, 22, -1
529.0, 23, -1
576.0, 24, -1
625.0, 25, -1
676.0, 26, -1
729.0, 27, -1
784.0, 28, -1
841.0, 29, -1
900.0, 30, -1
961.0, 31, -1
1024.0, 32, -1
1089.0, 33, -1
1156.0, 34, -1
1225.0, 35, -1
1296.0, 36, -1
1369.0, 37, -1
1444.0, 38, -1
1521.0, 39, -1
1600.0, 40, -1
1681.0, 41, -1
1764.0, 42, -1
1849.0, 43, -1
1936.0, 44, -1
2025.0, 45, -1
2116.0, 46, -1
2209.0, 47, -1
2304.0, 48, -1
