0.00837521, 0
0.01139028, 1
0.01005025, 2
0.01038526, 3
0.04522613, 4
0.05125628, 5
0.03484087, 6
0.02847571, 7
0.0639866, 8
0.09112227, 9
0.03551089, 10
0.02981575, 11
0.03249581, 12
0.04422111, 13
0.06566164, 14
0.08576214, 15
0.1108878, 16
0.08509212, 17
0.1577889, 18
0.1102178, 19
0.08107203, 20
0.08207705, 21
0.09279732, 22
0.1353434, 23
0.1879397, 24
0.07571189, 25
0.06700168, 26
0.2077052, 27
0.1514238, 28
0.158124, 29
0.2345059, 30
0.1159129, 31
0.2432161, 32
0.1115578, 33
0.2452261, 34
0.09648241, 35
0.2053601, 36
0.2723618, 37
0.2137353, 38
0.2592965, 39
0.2867671, 40
0.2341709, 41
0.3128978, 42
0.2100502, 43
0.320268, 44
0.1269682, 45
0.201005, 46
0.3417085, 47
0.1420435, 48
0.3340034, 49
0.2954774, 50
0.2934673, 51
0.358459, 52
0.2261307, 53
0.3819096, 54
0.3805695, 55
0.2897823, 56
0.239196, 57
0.3855946, 58
0.1882747, 59
0.3943049, 60
0.2036851, 61
0.4130653, 62
0.2321608, 63
0.2130653, 64
0.3574539, 65
0.4036851, 66
0.3768844, 67
0.4063652, 68
0.3809045, 69
0.4147404, 70
0.4087102, 71
0.400335, 72
0.3035176, 73
0.4060301, 74
0.4020101, 75
0.4351758, 76
0.3346734, 77
0.4515913, 78
0.3497487, 79
0.4747068, 80
0.3470687, 81
0.3443886, 82
0.5105528, 83
0.4720268, 84
0.4720268, 85
0.4619766, 86
0.4867672, 87
0.4773869, 88
0.4445561, 89
0.562144, 90
0.4592965, 91
0.5517588, 92
0.5685092, 93
0.440536, 94
0.5882747, 95
0.4710217, 96
0.5829146, 97
0.5005025, 98
0.5685092, 99
0.5035176, 100
0.6358459, 101
0.3735343, 102
0.6499162, 103
0.5343384, 104
0.5916248, 105
0.6525963, 106
0.4438861, 107
0.6542714, 108
0.4365159, 109
0.6365159, 110
0.4576215, 111
0.7011725, 112
0.6368509, 113
0.4700168, 114
0.7169179, 115
0.5283082, 116
0.639866, 117
0.5256281, 118
0.6515913, 119
0.480737, 120
0.7155779, 121
0.4921273, 122
0.759129, 123
0.5943048, 124
0.7554439, 125
0.7246232, 126
0.7802345, 127
0.7520938, 128
0.6927973, 129
0.6670017, 130
0.7973199, 131
0.5872697, 132
0.8077051, 133
0.6110553, 134
0.7098827, 135
0.7956449, 136
0.6368509, 137
0.8093802, 138
0.5943048, 139
0.8562814, 140
0.6673367, 141
0.8355109, 142
0.804355, 143
0.841206, 144
0.879732, 145
0.6174204, 146
0.8961474, 147
0.7246232, 148
0.8559464, 149
0.722613, 150
0.9175879, 151
0.8023451, 152
0.6924623, 153
0.9055277, 154
0.8174204, 155
0.6710217, 156
0.9457287, 157
0.7283082, 158
0.9564489, 159
0.8713568, 160
0.9085427, 161
0.682077, 162
0.9839196, 163
0.7413735, 164
0.9678391, 165
0.8442211, 166
0.7554439, 167
0.9966499, 168
0.7772194, 169
1.0, 170
0.7139029, 171
1.0, 172
1.0, 173
1.0, 174
1.0, 175
1.0, 176
1.0, 177
1.0, 178
1.0, 179
1.0, 180
1.0, 181
0.7520938, 182
1.0, 183
1.0, 184
1.0, 185
0.9855947, 186
1.0, 187
0.9443886, 188
1.0, 189
0.9708543, 190
1.0, 191
1.0, 192
1.0, 193
1.0, 194
0.8184255, 195
1.0, 196
1.0, 197
1.0, 198
1.0, 199
1.0, 200
1.0, 201
1.0, 202
1.0, 203
1.0, 204
1.0, 205
1.0, 206
1.0, 207
0.9788944, 208
1.0, 209
1.0, 210
1.0, 211
1.0, 212
1.0, 213
1.0, 214
1.0, 215
1.0, 216
1.0, 217
1.0, 218
1.0, 219
1.0, 220
1.0, 221
1.0, 222
1.0, 223
1.0, 224
1.0, 225
1.0, 226
1.0, 227
1.0, 228
1.0, 229
1.0, 230
1.0, 231
1.0, 232
1.0, 233
1.0, 234
1.0, 235
1.0, 236
1.0, 237
1.0, 238
1.0, 239
1.0, 240
1.0, 241
1.0, 242
1.0, 243
1.0, 244
1.0, 245
1.0, 246
1.0, 247
1.0, 248
1.0, 249
1.0, 250
1.0, 251
1.0, 252
1.0, 253
1.0, 254
1.0, 255
1.0, 256
1.0, 257
1.0, 258
1.0, 259
1.0, 260
1.0, 261
1.0, 262
1.0, 263
1.0, 264
1.0, 265
1.0, 266
1.0, 267
1.0, 268
1.0, 269
1.0, 270
1.0, 271
1.0, 272
1.0, 273
1.0, 274
1.0, 275
1.0, 276
1.0, 277
1.0, 278
1.0, 279
1.0, 280
1.0, 281
1.0, 282
1.0, 283
1.0, 284
1.0, 285
1.0, 286
1.0, 287
1.0, 288
1.0, 289
1.0, 290
1.0, 291
1.0, 292
1.0, 293
1.0, 294
1.0, 295
1.0, 296
1.0, 297
1.0, 298
1.0, 299
1.0, 300
1.0, 301
1.0, 302
1.0, 303
1.0, 304
1.0, 305
1.0, 306
1.0, 307
1.0, 308
1.0, 309
1.0, 310
1.0, 311
1.0, 312
1.0, 313
1.0, 314
1.0, 315
1.0, 316
1.0, 317
1.0, 318
1.0, 319
1.0, 320
1.0, 321
1.0, 322
1.0, 323
1.0, 324
1.0, 325
1.0, 326
1.0, 327
1.0, 328
1.0, 329
1.0, 330
1.0, 331
1.0, 332
1.0, 333
1.0, 334
1.0, 335
1.0, 336
1.0, 337
1.0, 338
1.0, 339
1.0, 340
1.0, 341
1.0, 342
1.0, 343
1.0, 344
1.0, 345
1.0, 346
1.0, 347
1.0, 348
1.0, 349
1.0, 350
1.0, 351
1.0, 352
1.0, 353
1.0, 354
1.0, 355
1.0, 356
1.0, 357
1.0, 358
1.0, 359
1.0, 360
1.0, 361
1.0, 362
1.0, 363
1.0, 364
1.0, 365
1.0, 366
1.0, 367
1.0, 368
1.0, 369
1.0, 370
1.0, 371
1.0, 372
1.0, 373
1.0, 374
1.0, 375
1.0, 376
1.0, 377
1.0, 378
1.0, 379
1.0, 380
1.0, 381
1.0, 382
1.0, 383
1.0, 384
1.0, 385
1.0, 386
1.0, 387
1.0, 388
1.0, 389
1.0, 390
1.0, 391
1.0, 392
1.0, 393
1.0, 394
1.0, 395
1.0, 396
1.0, 397
1.0, 398
1.0, 399
1.0, 400
1.0, 401
1.0, 402
1.0, 403
1.0, 404
1.0, 405
1.0, 406
1.0, 407
1.0, 408
1.0, 409
1.0, 410
1.0, 411
1.0, 412
1.0, 413
1.0, 414
1.0, 415
1.0, 416
1.0, 417
1.0, 418
1.0, 419
1.0, 420
1.0, 421
1.0, 422
1.0, 423
1.0, 424
1.0, 425
1.0, 426
1.0, 427
1.0, 428
1.0, 429
1.0, 430
1.0, 431
1.0, 432
1.0, 433
1.0, 434
1.0, 435
1.0, 436
1.0, 437
1.0, 438
1.0, 439
1.0, 440
1.0, 441
1.0, 442
1.0, 443
1.0, 444
1.0, 445
1.0, 446
1.0, 447
1.0, 448
1.0, 449
1.0, 450
1.0, 451
1.0, 452
1.0, 453
1.0, 454
1.0, 455
1.0, 456
1.0, 457
1.0, 458
1.0, 459
1.0, 460
1.0, 461
1.0, 462
1.0, 463
1.0, 464
1.0, 465
1.0, 466
1.0, 467
1.0, 468
1.0, 469
1.0, 470
1.0, 471
1.0, 472
1.0, 473
1.0, 474
1.0, 475
1.0, 476
1.0, 477
1.0, 478
1.0, 479
1.0, 480
1.0, 481
1.0, 482
1.0, 483
1.0, 484
1.0, 485
1.0, 486
1.0, 487
1.0, 488
1.0, 489
1.0, 490
1.0, 491
1.0, 492
1.0, 493
1.0, 494
1.0, 495
1.0, 496
1.0, 497
1.0, 498
1.0, 499
1.0, 500
1.0, 501
1.0, 502
1.0, 503
1.0, 504
1.0, 505
1.0, 506
1.0, 507
1.0, 508
1.0, 509
1.0, 510
1.0, 511
1.0, 512
1.0, 513
1.0, 514
1.0, 515
1.0, 516
1.0, 517
1.0, 518
1.0, 519
1.0, 520
1.0, 521
1.0, 522
1.0, 523
1.0, 524
1.0, 525
1.0, 526
1.0, 527
1.0, 528
1.0, 529
1.0, 530
1.0, 531
1.0, 532
1.0, 533
1.0, 534
1.0, 535
1.0, 536
1.0, 537
1.0, 538
1.0, 539
1.0, 540
1.0, 541
1.0, 542
1.0, 543
1.0, 544
1.0, 545
1.0, 546
1.0, 547
1.0, 548
1.0, 549
1.0, 550
1.0, 551
1.0, 552
1.0, 553
1.0, 554
1.0, 555
1.0, 556
1.0, 557
1.0, 558
1.0, 559
1.0, 560
1.0, 561
1.0, 562
1.0, 563
1.0, 564
1.0, 565
1.0, 566
1.0, 567
1.0, 568
1.0, 569
1.0, 570
1.0, 571
1.0, 572
1.0, 573
1.0, 574
1.0, 575
1.0, 576
1.0, 577
1.0, 578
1.0, 579
1.0, 580
1.0, 581
1.0, 582
1.0, 583
1.0, 584
1.0, 585
1.0, 586
1.0, 587
1.0, 588
1.0, 589
1.0, 590
1.0, 591
1.0, 592
1.0, 593
1.0, 594
1.0, 595
1.0, 596
1.0, 597
1.0, 598
1.0, 599
1.0, 600
1.0, 601
1.0, 602
1.0, 603
1.0, 604
1.0, 605
1.0, 606
1.0, 607
1.0, 608
1.0, 609
1.0, 610
1.0, 611
1.0, 612
1.0, 613
1.0, 614
1.0, 615
1.0, 616
1.0, 617
1.0, 618
1.0, 619
1.0, 620
1.0, 621
1.0, 622
1.0, 623
1.0, 624
1.0, 625
1.0, 626
1.0, 627
1.0, 628
1.0, 629
1.0, 630
1.0, 631
1.0, 632
1.0, 633
1.0, 634
1.0, 635
1.0, 636
1.0, 637
1.0, 638
1.0, 639
1.0, 640
1.0, 641
1.0, 642
1.0, 643
1.0, 644
1.0, 645
1.0, 646
1.0, 647
1.0, 648
1.0, 649
1.0, 650
1.0, 651
1.0, 652
1.0, 653
1.0, 654
1.0, 655
1.0, 656
1.0, 657
1.0, 658
1.0, 659
1.0, 660
1.0, 661
1.0, 662
1.0, 663
1.0, 664
1.0, 665
1.0, 666
1.0, 667
1.0, 668
1.0, 669
1.0, 670
1.0, 671
1.0, 672
1.0, 673
1.0, 674
1.0, 675
1.0, 676
1.0, 677
1.0, 678
1.0, 679
1.0, 680
1.0, 681
1.0, 682
1.0, 683
1.0, 684
1.0, 685
1.0, 686
1.0, 687
1.0, 688
1.0, 689
1.0, 690
1.0, 691
